chart_id,slug,title,url,has_map_tab,max_time,min_time,default_tab,is_published,entity_type,single_year_data,len_years,has_timeline
449,gdp-per-capita-in-international-and-market-dollars,GDP per capita in international and market dollars,https://ourworldindata.org/grapher/gdp-per-capita-in-international-and-market-dollars,No,2024,1960,,True,,No,65,Yes
450,price-levels-relative-to-us-vs-gdp-per-capita,Price level relative to the US vs. GDP per capita,https://ourworldindata.org/grapher/price-levels-relative-to-us-vs-gdp-per-capita,No,2024,0,,True,,No,256,Yes
451,higher-labor-productivity-and-price-levels-in-richer-and-poorer-countries,Higher labor productivity and price levels in richer and poorer countries,https://ourworldindata.org/grapher/higher-labor-productivity-and-price-levels-in-richer-and-poorer-countries,No,2024,1990,,False,,No,35,Yes
463,tax-revenue-per-capita-and-public-health-spending-per-capita-in-developing-countries-in,Tax revenue per capita and public health spending per capita,https://ourworldindata.org/grapher/tax-revenue-per-capita-and-public-health-spending-per-capita-in-developing-countries-in,No,2024,0,,True,,No,256,Yes
468,confidence-in-the-effectiveness-of-vaccines-vs-perception-of-importance,Confidence in the effectiveness of vaccines vs. perception of importance,https://ourworldindata.org/grapher/confidence-in-the-effectiveness-of-vaccines-vs-perception-of-importance,No,2025,2015,,True,,No,9,Yes
469,perception-of-the-safety-of-vaccines-vs-vaccine-coverage,Vaccination against DTP vs. perception of the safety of vaccines,https://ourworldindata.org/grapher/perception-of-the-safety-of-vaccines-vs-vaccine-coverage,No,2025,1980,,True,,No,46,Yes
471,share-of-children-immunized-dtp3,"Share of one-year-olds vaccinated against diphtheria, tetanus and pertussis",https://ourworldindata.org/grapher/share-of-children-immunized-dtp3?tab=map,Yes,2024,1980,map,True,,No,45,Yes
475,total-gdp-in-the-uk-since-1270,Gross domestic product (GDP) in England,https://ourworldindata.org/grapher/total-gdp-in-the-uk-since-1270,No,2016,1270,,True,,No,747,Yes
476,gdp-per-capita-in-the-uk-since-1270,GDP per capita in England,https://ourworldindata.org/grapher/gdp-per-capita-in-the-uk-since-1270,No,2016,1270,,True,country,No,747,Yes
483,co2-emissions-vs-gdp,CO₂ emissions per capita vs. GDP per capita,https://ourworldindata.org/grapher/co2-emissions-vs-gdp,No,2024,0,,True,,No,790,Yes
485,cumulative-co-emissions,Cumulative CO₂ emissions,https://ourworldindata.org/grapher/cumulative-co-emissions?tab=map,Yes,2024,1750,,True,,No,275,Yes
486,co-emissions-per-capita,CO₂ emissions per capita,https://ourworldindata.org/grapher/co-emissions-per-capita?tab=map,Yes,2024,1750,,True,,No,230,Yes
488,annual-co2-emissions-per-country,Annual CO₂ emissions,https://ourworldindata.org/grapher/annual-co2-emissions-per-country?tab=map,Yes,2024,1750,,True,,No,275,Yes
489,death-rate-from-air-pollution-per-100000,Death rate from air pollution,https://ourworldindata.org/grapher/death-rate-from-air-pollution-per-100000?tab=map,Yes,2021,1990,map,True,,No,32,Yes
491,absolute-number-of-deaths-from-ambient-particulate-air-pollution,Absolute number of deaths from ambient particulate air pollution,https://ourworldindata.org/grapher/absolute-number-of-deaths-from-ambient-particulate-air-pollution?tab=map,Yes,2015,1990,,True,,No,6,Yes
492,death-rates-from-ambient-particulate-air-pollution,Death rate from ambient particulate air pollution,https://ourworldindata.org/grapher/death-rates-from-ambient-particulate-air-pollution?tab=map,Yes,2021,1990,map,False,,No,32,Yes
493,dalys-particulate-matter,Disease burden from outdoor particulate matter pollution,https://ourworldindata.org/grapher/dalys-particulate-matter?tab=map,Yes,2021,1990,map,True,,No,32,Yes
495,so-emissions-by-world-region-in-million-tonnes,Global sulphur dioxide (SO₂) emissions by world region,https://ourworldindata.org/grapher/so-emissions-by-world-region-in-million-tonnes,No,2022,1750,,True,region,No,273,Yes
496,health-protection-coverage,Percentage of population covered by health insurance,https://ourworldindata.org/grapher/health-protection-coverage?tab=map,Yes,2011,1995,map,True,,No,11,No
500,ozone-o3-concentration-in-ppb,Ozone (O₃) concentration,https://ourworldindata.org/grapher/ozone-o3-concentration-in-ppb?tab=map,Yes,2015,1990,map,True,,No,7,Yes
502,death-rate-from-pm25-vs-pm25-concentration,Death rate from particular matter air pollution vs. PM2.5 concentration,https://ourworldindata.org/grapher/death-rate-from-pm25-vs-pm25-concentration,No,2021,1990,,True,,No,32,Yes
503,childhood-deaths-from-the-five-most-lethal-infectious-diseases-worldwide,Childhood deaths from the most lethal infectious diseases,https://ourworldindata.org/grapher/childhood-deaths-from-the-five-most-lethal-infectious-diseases-worldwide,No,2021,1980,,True,,No,42,Yes
506,weekly-hours-dedicated-to-home-production-in-the-usa-by-employment-and-marriage-status,"Hours per week spent in home production in the United States, by employment and marital status",https://ourworldindata.org/grapher/weekly-hours-dedicated-to-home-production-in-the-usa-by-employment-and-marriage-status,No,2005,1900,,False,group,No,13,Yes
509,outdoor-pollution-rate-vs-gdp,Death rate from outdoor air pollution vs. GDP per capita,https://ourworldindata.org/grapher/outdoor-pollution-rate-vs-gdp,No,2021,1990,,True,,No,32,Yes
512,global-gdp-over-the-long-run,Global GDP over the long run,https://ourworldindata.org/grapher/global-gdp-over-the-long-run,No,2024,1,,True,,No,50,Yes
515,depression-vs-self-reported-life-satisfaction,Share of people living with depression vs. self-reported life satisfaction,https://ourworldindata.org/grapher/depression-vs-self-reported-life-satisfaction,No,2021,1990,,True,,No,32,Yes
517,national-poverty-lines-vs-gdp-per-capita,National poverty line vs. GDP per capita,https://ourworldindata.org/grapher/national-poverty-lines-vs-gdp-per-capita,No,2100,0,,False,,No,332,Yes
518,nominal-wages-consumer-prices-and-real-wages-in-the-uk-since-1750,"Nominal wages, consumer prices and real wages",https://ourworldindata.org/grapher/nominal-wages-consumer-prices-and-real-wages-in-the-uk-since-1750,No,2015,1750,,True,,No,266,Yes
525,meat-supply-per-person,Meat supply per person,https://ourworldindata.org/grapher/meat-supply-per-person?tab=map,Yes,2022,1961,map,True,,No,62,Yes
529,death-rate-by-source-from-air-pollution,Death rate from air pollution,https://ourworldindata.org/grapher/death-rate-by-source-from-air-pollution,No,2021,1990,,True,,No,32,Yes
530,co2-intensity,Carbon intensity: CO₂ emissions per dollar of GDP,https://ourworldindata.org/grapher/co2-intensity?tab=map,Yes,2022,1820,map,True,,No,203,Yes
533,fruit-consumption-per-capita,Fruit consumption per capita,https://ourworldindata.org/grapher/fruit-consumption-per-capita?tab=map,Yes,2022,1961,map,True,,No,62,Yes
534,vegetable-consumption-per-capita,Vegetable consumption per capita,https://ourworldindata.org/grapher/vegetable-consumption-per-capita?tab=map,Yes,2022,1961,map,True,,No,62,Yes
535,co2-by-source,CO₂ emissions by fuel or industry type,https://ourworldindata.org/grapher/co2-by-source,No,2024,1750,,True,,No,275,Yes
539,air-pollution-deaths-as-percentage-of-global-disease-burden,Air pollution deaths as percentage of total deaths,https://ourworldindata.org/grapher/air-pollution-deaths-as-percentage-of-global-disease-burden,No,2021,1990,,False,,No,32,Yes
540,death-rate-by-source-from-indoor-air-pollution,Death rate from indoor air pollution,https://ourworldindata.org/grapher/death-rate-by-source-from-indoor-air-pollution?tab=map,Yes,2021,1990,map,True,,No,32,Yes
544,labor-force-participation-rate-of-men-65-years-and-older-in-the-usa,Labor force participation rate of men aged 65+ in the United States,https://ourworldindata.org/grapher/labor-force-participation-rate-of-men-65-years-and-older-in-the-usa,No,2015,1850,,True,country,No,30,Yes
545,fatality-rates-in-the-us-due-to-weather-events,Fatality rates in the US due to weather events,https://ourworldindata.org/grapher/fatality-rates-in-the-us-due-to-weather-events,No,2015,1900,,True,country,No,116,Yes
546,fatality-rates-due-to-lightning-in-the-us,Fatality rates due to lightning in the US,https://ourworldindata.org/grapher/fatality-rates-due-to-lightning-in-the-us,No,2015,1900,,True,country,No,116,Yes
547,annual-co-emissions-by-region,Annual CO₂ emissions by world region,https://ourworldindata.org/grapher/annual-co-emissions-by-region,No,2024,1750,,True,region,No,275,Yes
549,vaccination-coverage-by-income-in,Vaccination coverage vs. GDP per capita,https://ourworldindata.org/grapher/vaccination-coverage-by-income-in,No,2024,0,,True,,No,256,Yes
551,solar-pv-prices,Solar (photovoltaic) panel prices,https://ourworldindata.org/grapher/solar-pv-prices,No,2024,1975,,True,global,No,50,Yes
552,solar-pv-cumulative-capacity,Solar (photovoltaic) panels cumulative capacity,https://ourworldindata.org/grapher/solar-pv-cumulative-capacity?tab=map,Yes,2024,2000,,True,,No,25,Yes
554,international-tourist-trips-by-destination-region,International tourist trips by destination region,https://ourworldindata.org/grapher/international-tourist-trips-by-destination-region,No,2018,1950,,True,region,No,41,Yes
555,annual-healthcare-expenditure-per-capita,Total health spending per person,https://ourworldindata.org/grapher/annual-healthcare-expenditure-per-capita?tab=map,Yes,2023,2000,map,True,,No,24,Yes
556,share-of-people-who-say-they-are-happy,Share of people who say they are happy,https://ourworldindata.org/grapher/share-of-people-who-say-they-are-happy?tab=map,Yes,2022,1984,map,True,,No,7,Yes
557,happiness-wvs-vs-gallup,Happiness vs. life satisfaction,https://ourworldindata.org/grapher/happiness-wvs-vs-gallup,No,2024,0,,True,,No,256,Yes
558,meat-consumption-vs-gdp-per-capita,Meat supply vs. GDP per capita,https://ourworldindata.org/grapher/meat-consumption-vs-gdp-per-capita,No,2024,1961,,True,,No,64,Yes
562,share-who-say-happy-wvs-first-to-last,Share of people who say they are happy,https://ourworldindata.org/grapher/share-who-say-happy-wvs-first-to-last?tab=map,Yes,2014,1984,,False,,No,6,Yes
563,share-of-people-who-say-they-are-happy-eurobarometer,Share of people who say they are satisfied with their life,https://ourworldindata.org/grapher/share-of-people-who-say-they-are-happy-eurobarometer?tab=map,Yes,2016,1973,,True,,No,42,Yes
569,installed-global-renewable-energy-capacity-by-technology,Global installed renewable energy capacity by technology,https://ourworldindata.org/grapher/installed-global-renewable-energy-capacity-by-technology,No,2024,2000,,True,technology,No,25,Yes
571,prevalence-of-undernourishment-vs-share-of-children-who-are-stunted,Share of the population undernourished vs. share of children who are stunted,https://ourworldindata.org/grapher/prevalence-of-undernourishment-vs-share-of-children-who-are-stunted,No,2023,2000,,True,,No,24,Yes
575,extreme-poverty-vs-child-mortality,Child mortality vs. share in extreme poverty,https://ourworldindata.org/grapher/extreme-poverty-vs-child-mortality,No,2025,1980,,True,,No,257,Yes
578,social-spending-oecd-longrun,Public social spending as share of GDP,https://ourworldindata.org/grapher/social-spending-oecd-longrun?tab=map,Yes,2024,1880,,True,,No,71,Yes
579,life-satisfaction-vs-life-expectancy,Life satisfaction vs. life expectancy,https://ourworldindata.org/grapher/life-satisfaction-vs-life-expectancy,No,2024,2011,,True,,No,256,Yes
582,death-rates-from-energy-production-per-twh,Death rates per unit of electricity production,https://ourworldindata.org/grapher/death-rates-from-energy-production-per-twh,No,2021,2021,,True,energy source,Yes,1,Yes
586,per-capita-energy-use,Energy use per person,https://ourworldindata.org/grapher/per-capita-energy-use?tab=map,Yes,2024,1965,map,True,,No,60,Yes
587,energy-use-per-capita-vs-gdp-per-capita,GDP per capita vs. energy use,https://ourworldindata.org/grapher/energy-use-per-capita-vs-gdp-per-capita,No,2024,0,,True,,No,256,Yes
589,fish-and-seafood-consumption-per-capita,Fish and seafood consumption per capita,https://ourworldindata.org/grapher/fish-and-seafood-consumption-per-capita?tab=map,Yes,2022,1961,map,True,,No,62,Yes
590,fish-consumption-vs-gdp-per-capita,Fish and seafood consumption vs. GDP per capita,https://ourworldindata.org/grapher/fish-consumption-vs-gdp-per-capita,No,2024,0,,True,,No,256,Yes
591,gdp-penn-world-table,Gross domestic product (GDP),https://ourworldindata.org/grapher/gdp-penn-world-table?tab=map,Yes,2023,1950,map,True,,No,74,Yes
592,shares-of-gdp-by-economic-sector,Distribution of gross domestic product by economic sector,https://ourworldindata.org/grapher/shares-of-gdp-by-economic-sector,No,2016,1800,,True,,No,217,Yes
595,employment-by-economic-sector,Employment by economic sector,https://ourworldindata.org/grapher/employment-by-economic-sector,No,2019,1801,,True,,No,177,Yes
596,renewable-energy-investment-of-gdp,Renewable energy investment,https://ourworldindata.org/grapher/renewable-energy-investment-of-gdp,No,2015,2015,,True,,Yes,1,Yes
598,share-of-the-population-with-access-to-electricity,Share of the population with access to electricity,https://ourworldindata.org/grapher/share-of-the-population-with-access-to-electricity?tab=map,Yes,2023,1990,map,True,,No,34,Yes
599,public-health-expenditure-share-gdp,Government health spending as a share of GDP,https://ourworldindata.org/grapher/public-health-expenditure-share-gdp?tab=map,Yes,2024,1880,,True,,No,71,Yes
600,various-measures-of-child-labour-incidence,Various measures of child labor incidence,https://ourworldindata.org/grapher/various-measures-of-child-labour-incidence,No,1961,1851,,True,country,No,17,Yes
603,labor-productivity-agriculture-sweden,Labor productivity in agriculture (GDP/worker),https://ourworldindata.org/grapher/labor-productivity-agriculture-sweden,No,2010,1850,,True,country,No,161,Yes
606,incidence-of-child-labor-in-the-united-states,Incidence of child labor in the United States,https://ourworldindata.org/grapher/incidence-of-child-labor-in-the-united-states,No,1930,1880,,False,,No,3,Yes
607,social-expenditure-as-percentage-of-gdp,Social spending as share of GDP,https://ourworldindata.org/grapher/social-expenditure-as-percentage-of-gdp,No,2023,1980,,True,country,No,44,Yes
